ID;Data;Categoria;Adempimento;Titolo;Apparato;Supervisore;Controllore;Addetto;Stato;Costi;Tempi
1301;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - FARMACIA DOTTORI PERONDI S.R.L. (VIA DELLO SPORT);FARMACIA DOTTORI PERONDI S.R.L. (VIA DELLO SPORT);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1300;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - FARMACIA DOTTORI PERONDI S.R.L. (VIA DELLO SPORT);FARMACIA DOTTORI PERONDI S.R.L. (VIA DELLO SPORT);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1299;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - BOCCIA INES;BOCCIA INES;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1298;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - BOCCIA INES;BOCCIA INES;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1297;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - TEDESCHI GIULIA;TEDESCHI GIULIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1296;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - TEDESCHI GIULIA;TEDESCHI GIULIA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1295;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - VIOLA MASSIMO;VIOLA MASSIMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1294;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - VIOLA MASSIMO;VIOLA MASSIMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1293;01/05/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - VISIODENT - VIOLA MASSIMO;VISIODENT - VIOLA MASSIMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1292;01/05/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - VISIODENT - VIOLA MASSIMO;VISIODENT - VIOLA MASSIMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1291;01/04/2026;ALTRO/ALTRO;Altro;Altro - PAOLO RICCI STP;PAOLO RICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1290;01/04/2025;ALTRO/ALTRO;Altro;Altro - PAOLO RICCI STP;PAOLO RICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1289;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PAOLO RICCI STP;PAOLO RICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1288;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PAOLO RICCI STP;PAOLO RICCI STP;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1285;01/04/2026;ALTRO/ALTRO;Altro;Altro - PEDOTO FRANCESCA;PEDOTO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1284;01/04/2025;ALTRO/ALTRO;Altro;Altro - PEDOTO FRANCESCA;PEDOTO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1283;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PEDOTO FRANCESCA;PEDOTO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1282;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - PEDOTO FRANCESCA;PEDOTO FRANCESCA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1281;01/04/2026;ALTRO/ALTRO;Altro;Altro - I-PHYSIO S.R.L.;I-PHYSIO S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1280;01/04/2025;ALTRO/ALTRO;Altro;Altro - I-PHYSIO S.R.L.;I-PHYSIO S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1279;01/04/2026;ALTRO/ALTRO;Altro;Altro - DELMO DENTAL SRL;DELMO DENTAL SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1278;01/04/2025;ALTRO/ALTRO;Altro;Altro - DELMO DENTAL SRL;DELMO DENTAL SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1277;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DELMO DENTAL SRL;DELMO DENTAL SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1276;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DELMO DENTAL SRL;DELMO DENTAL SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1275;01/04/2026;ALTRO/ALTRO;Altro;Altro - ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1274;01/04/2025;ALTRO/ALTRO;Altro;Altro - ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;ARS MEDICA DI PIERANTOZZI F. E S. SNC - SANTA MARINELLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1273;01/04/2026;ALTRO/ALTRO;Altro;Altro - STUDIO ASSOCIATO DEI DOTTORI ALTAMURA - SBRICCOLI;STUDIO ASSOCIATO DEI DOTTORI ALTAMURA - SBRICCOLI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1272;01/04/2025;ALTRO/ALTRO;Altro;Altro - STUDIO ASSOCIATO DEI DOTTORI ALTAMURA - SBRICCOLI;STUDIO ASSOCIATO DEI DOTTORI ALTAMURA - SBRICCOLI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1271;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - STUDIO ASSOCIATO DEI DOTTORI ALTAMURA - SBRICCOLI;STUDIO ASSOCIATO DEI DOTTORI ALTAMURA - SBRICCOLI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1270;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - STUDIO ASSOCIATO DEI DOTTORI ALTAMURA - SBRICCOLI;STUDIO ASSOCIATO DEI DOTTORI ALTAMURA - SBRICCOLI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1269;01/04/2026;ALTRO/ALTRO;Altro;Altro - AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1268;01/04/2025;ALTRO/ALTRO;Altro;Altro - AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1267;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1266;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;AMBULATORIO ODONTOIATRICO SDP 1978 PIERMATTEI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1265;01/04/2026;ALTRO/ALTRO;Altro;Altro - STUDIO MEDICO ASSOCIATO ORTHOSURGERY;STUDIO MEDICO ASSOCIATO ORTHOSURGERY;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1264;01/04/2025;ALTRO/ALTRO;Altro;Altro - STUDIO MEDICO ASSOCIATO ORTHOSURGERY;STUDIO MEDICO ASSOCIATO ORTHOSURGERY;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1263;01/04/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - STUDIO MEDICO ASSOCIATO ORTHOSURGERY;STUDIO MEDICO ASSOCIATO ORTHOSURGERY;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1262;01/04/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - STUDIO MEDICO ASSOCIATO ORTHOSURGERY;STUDIO MEDICO ASSOCIATO ORTHOSURGERY;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1261;01/03/2026;ALTRO/ALTRO;Altro;Altro - PERSIA GIANCARLO;PERSIA GIANCARLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1260;01/03/2025;ALTRO/ALTRO;Altro;Altro - PERSIA GIANCARLO;PERSIA GIANCARLO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1259;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DELL'AQUILA DANIELA;DELL'AQUILA DANIELA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1258;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DELL'AQUILA DANIELA;DELL'AQUILA DANIELA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1257;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ANGELICO FISIO MEDICA;ANGELICO FISIO MEDICA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1256;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ANGELICO FISIO MEDICA;ANGELICO FISIO MEDICA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1255;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - BE SMILE SRL;BE SMILE SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1254;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - BE SMILE SRL;BE SMILE SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1230;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - CECCAIONI FABIO;CECCAIONI FABIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1229;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - CECCAIONI FABIO;CECCAIONI FABIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1226;01/03/2026;ALTRO/ALTRO;Altro;Altro - WHITECROSS SRL;WHITE CROSS SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1225;01/03/2025;ALTRO/ALTRO;Altro;Altro - WHITECROSS SRL;WHITE CROSS SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1224;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - WHITECROSS SRL;WHITE CROSS SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1223;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - WHITECROSS SRL;WHITE CROSS SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1222;01/03/2026;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ALONZO PIERPAOLO (MONTALTO);ALONZO PIERPAOLO (MONTALTO);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1221;01/03/2025;SICUREZZA/RADIAZIONI IONIZZANTI;Attrezzature medico radiologiche;Attrezzature medico radiologiche - ALONZO PIERPAOLO (MONTALTO);ALONZO PIERPAOLO (MONTALTO);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1220;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ALONZO PIERPAOLO (MONTALTO);ALONZO PIERPAOLO (MONTALTO);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1219;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ALONZO PIERPAOLO (MONTALTO);ALONZO PIERPAOLO (MONTALTO);panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1218;01/03/2026;ALTRO/ALTRO;Altro;Altro - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;STV - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1217;01/03/2025;ALTRO/ALTRO;Altro;Altro - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;STV - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1216;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;STV - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1215;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;STV - SOCIETA' PER LA TUTELA DELLA VISIONE A R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1214;01/03/2026;ALTRO/ALTRO;Altro;Altro - SORRIDENTI S.R.L.;SORRIDENTI S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1213;01/03/2025;ALTRO/ALTRO;Altro;Altro - SORRIDENTI S.R.L.;SORRIDENTI S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1212;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - SORRIDENTI S.R.L.;SORRIDENTI S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1211;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - SORRIDENTI S.R.L.;SORRIDENTI S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1210;01/03/2026;ALTRO/ALTRO;Altro;Altro - MEDICAL PROJECT;MEDICAL PROJECT;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1209;01/03/2025;ALTRO/ALTRO;Altro;Altro - MEDICAL PROJECT;MEDICAL PROJECT;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1208;01/03/2026;ALTRO/ALTRO;Altro;Altro - GENTILE NICOLINO;GENTILE NICOLINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1207;01/03/2025;ALTRO/ALTRO;Altro;Altro - GENTILE NICOLINO;GENTILE NICOLINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1206;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - GENTILE NICOLINO;GENTILE NICOLINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1205;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - GENTILE NICOLINO;GENTILE NICOLINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1204;01/03/2026;ALTRO/ALTRO;Altro;Altro - DURASTANTE SANTE;DURASTANTE SANTE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1203;01/03/2025;ALTRO/ALTRO;Altro;Altro - DURASTANTE SANTE;DURASTANTE SANTE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1202;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DURASTANTE SANTE;DURASTANTE SANTE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1201;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DURASTANTE SANTE;DURASTANTE SANTE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1200;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ASS. MEDICA ODONTOIATRICA DOTT. MARCELLO E RICCARDO ROSSI;ASS. MEDICA ODONTOIATRICA DOTT. MARCELLO E RICCARDO ROSSI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1199;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ASS. MEDICA ODONTOIATRICA DOTT. MARCELLO E RICCARDO ROSSI;ASS. MEDICA ODONTOIATRICA DOTT. MARCELLO E RICCARDO ROSSI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1198;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ALTIERI VINCENZO - MARINO;ALTIERI VINCENZO - MARINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1197;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ALTIERI VINCENZO - MARINO;ALTIERI VINCENZO - MARINO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1195;01/03/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ALTIERI VINCENZO - ROMA;ALTIERI VINCENZO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1194;01/03/2025;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ALTIERI VINCENZO - ROMA;ALTIERI VINCENZO - ROMA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1192;01/03/2026;ALTRO/ALTRO;Altro;Altro - GIORGIO CASSABGI;GIORGIO CASSABGI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;avviato ed in scadenza;;
1191;01/03/2025;ALTRO/ALTRO;Altro;Altro - GIORGIO CASSABGI;GIORGIO CASSABGI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;completo;;
1188;01/11/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - STUDIO DENTISTICO FORTE S.T.P. S.R.L.;STUDIO DENTISTICO FORTE S.T.P. S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1187;01/12/2026;ALTRO/ALTRO;Altro;Altro - STEFONI MAURIZIO;STEFONI MAURIZIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1185;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - CAPONE VALERIANO;CAPONE VALERIANO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1184;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - RI-ABILITARE S.R.L.;RI-ABILITARE S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1183;01/10/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - KINESIO MEDICAL LAB SRL;KINESIO MEDICAL LAB SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1182;01/10/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA);Valutazione dei rischi da esposizione a Radiazioni Ottiche Artificiali (ROA) - VILLA ARDEATINA SRL;VILLA ARDEATINA SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1181;01/10/2027;SICUREZZA/ALTRE VERIFICHE PERIODICHE;Verifiche periodiche di sicurezza macchine e attrezzature;Verifiche periodiche di sicurezza macchine e attrezzature - FANFARILLO VALERIO;FANFARILLO VALERIO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1180;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - IMBRIOSCIA NICOLA;IMBRIOSCIA NICOLA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1179;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - CRESTI LUISA;CRESTI LUISA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1178;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - APRILE GIUSEPPE;APRILE GIUSEPPE;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1177;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - AGOSTINACCHIO SILVANA;AGOSTINACCHIO SILVANA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1176;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - OVIDI SIMONA;OVIDI SIMONA;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1175;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - MARROCCO MATTEO;MARROCCO MATTEO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1174;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ORSINI MEDICAL SRL;ORSINI MEDICAL SRL;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1173;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - CAPONE VALERIANO;CAPONE VALERIANO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1172;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - ARS MEDICA DI PIERANTOZZI F. E S. SNC - CERVETERI;ARS MEDICA DI PIERANTOZZI F. E S. SNC - CERVETERI;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1171;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - DENTALNOVA SRL - POVEROMO;DENTALNOVA SRL - POVEROMO;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
1170;01/11/2026;SICUREZZA/VALUTAZIONI DEI RISCHI;Valutazione dei rischi;Valutazione dei rischi - RI-ABILITARE S.R.L.;RI-ABILITARE S.R.L.;panichellihsc@gmail.com;panichellihsc@gmail.com;panichellihsc@gmail.com;in validita;;
